id,description,question,choices,answer
276064,a labyrinth of golden corridors filled with swirling fog,Are there trees in the corridors?,"['no', 'yes']",no
f4aab2,a bioluminescent jellyfish floating in the inky blackness of the deep sea,Is the jellyfish glowing?,"['no', 'yes']",yes
f4aab2,a bioluminescent jellyfish floating in the inky blackness of the deep sea,Is the jellyfish swimming in the air?,"['no', 'yes']",no
f4aab2,a bioluminescent jellyfish floating in the inky blackness of the deep sea,Is the background bright?,"['no', 'yes']",no
f4aab2,a bioluminescent jellyfish floating in the inky blackness of the deep sea,Is the setting the deep ocean?,"['no', 'yes']",yes
cf706c,geometric mosaic of sapphire and ruby triangles forming a tessellated pattern,Are the triangles arranged randomly?,"['no', 'yes']",no
cf706c,geometric mosaic of sapphire and ruby triangles forming a tessellated pattern,What colors are the triangles?,"['emerald and gold', 'ruby and sapphire', 'silver and bronze', 'white and black']",ruby and sapphire
cf706c,geometric mosaic of sapphire and ruby triangles forming a tessellated pattern,What shapes are the components of the mosaic?,"['circles', 'squares', 'stars', 'triangles']",triangles
cf706c,geometric mosaic of sapphire and ruby triangles forming a tessellated pattern,Is the image an abstract design?,"['no', 'yes']",yes
aa7e91,"an ornate, gilded birdcage hanging in a deserted ballroom",Is the ballroom empty?,"['no', 'yes']",yes
aa7e91,"an ornate, gilded birdcage hanging in a deserted ballroom",Is the birdcage plain?,"['no', 'yes']",no
aa7e91,"an ornate, gilded birdcage hanging in a deserted ballroom",Is the cage hanging?,"['no', 'yes']",yes
aa7e91,"an ornate, gilded birdcage hanging in a deserted ballroom",Where is the birdcage located?,"['attic', 'ballroom', 'garden', 'kitchen']",ballroom
08575d,a vintage map depicting a lost continent surrounded by swirling storm clouds,Is the map new?,"['no', 'yes']",no
08575d,a vintage map depicting a lost continent surrounded by swirling storm clouds,Is the continent still present?,"['no', 'yes']",no
08575d,a vintage map depicting a lost continent surrounded by swirling storm clouds,Is the area surrounding the continent calm?,"['no', 'yes']",no
08575d,a vintage map depicting a lost continent surrounded by swirling storm clouds,What kind of document is shown?,"['diary', 'letter', 'map', 'photograph']",map
c18ccb,a field of lavender stretching to the base of snow-capped mountains under a sunset sky,Are there mountains present?,"['no', 'yes']",yes
c18ccb,a field of lavender stretching to the base of snow-capped mountains under a sunset sky,What time of day is depicted?,"['dawn', 'midday', 'night', 'sunset']",sunset
c18ccb,a field of lavender stretching to the base of snow-capped mountains under a sunset sky,Is the mountain top snowy?,"['no', 'yes']",yes
c18ccb,a field of lavender stretching to the base of snow-capped mountains under a sunset sky,What flower is primarily shown?,"['daisy', 'lavender', 'rose', 'tulip']",lavender
51ea09,a neon pink flamingo standing in a pool of black oil,Is the flamingo pink?,"['no', 'yes']",yes
51ea09,a neon pink flamingo standing in a pool of black oil,What color is the oil?,"['blue', 'green', 'red', 'black']",black
51ea09,a neon pink flamingo standing in a pool of black oil,What is the flamingo standing in?,"['grass', 'oil', 'sand', 'water']",oil
51ea09,a neon pink flamingo standing in a pool of black oil,Is the flamingo naturally colored?,"['no', 'yes']",no
79a2ac,a digital rendering of a chrome skull floating in a nebula of vibrant gases,Is the skull made of bone?,"['no', 'yes']",no
79a2ac,a digital rendering of a chrome skull floating in a nebula of vibrant gases,Is the skull surrounded by clouds?,"['no', 'yes']",yes
79a2ac,a digital rendering of a chrome skull floating in a nebula of vibrant gases,Is the image a photograph?,"['no', 'yes']",no
79a2ac,a digital rendering of a chrome skull floating in a nebula of vibrant gases,What material is the skull?,"['bone', 'bronze', 'chrome', 'wood']",chrome
f30af6,a gradient of turquoise to gold with scattered ruby stars,Are there any stars in the image?,"['no', 'yes']",yes
f30af6,a gradient of turquoise to gold with scattered ruby stars,What colors are in the gradient?,"['blue and red', 'turquoise and gold', 'green and silver', 'purple and orange']",turquoise and gold
f30af6,a gradient of turquoise to gold with scattered ruby stars,What shape are the ruby objects?,"['circles', 'squares', 'stars', 'triangles']",stars
f30af6,a gradient of turquoise to gold with scattered ruby stars,Is the gradient vertical?,"['no', 'yes']",no
047176,a silver sphere reflecting a distorted checkerboard pattern,What shape is reflecting the checkerboard?,"['cube', 'cylinder', 'pyramid', 'sphere']",sphere
047176,a silver sphere reflecting a distorted checkerboard pattern,Is the checkerboard pattern clear?,"['no', 'yes']",no
047176,a silver sphere reflecting a distorted checkerboard pattern,What color is the sphere?,"['gold', 'gray', 'silver', 'white']",silver
047176,a silver sphere reflecting a distorted checkerboard pattern,Is a checkerboard pattern visible?,"['no', 'yes']",yes
e94e7d,an emerald fractal resembling a fern,Does the fractal look like a plant?,"['no', 'yes']",yes
e94e7d,an emerald fractal resembling a fern,What color is the fractal?,"['emerald', 'gold', 'magenta', 'ruby']",emerald
e94e7d,an emerald fractal resembling a fern,Is the object a fern?,"['no', 'yes']",no
e94e7d,an emerald fractal resembling a fern,Is the item a fractal?,"['no', 'yes']",yes
119913,a pair of crimson velvet gloves,What are the items?,"['boots', 'glasses', 'gloves', 'shoes']",gloves
119913,a pair of crimson velvet gloves,What is the material of the gloves?,"['cotton', 'denim', 'leather', 'velvet']",velvet
119913,a pair of crimson velvet gloves,Are the gloves green?,"['no', 'yes']",no
119913,a pair of crimson velvet gloves,What color are the gloves?,"['crimson', 'gold', 'gray', 'silver']",crimson
e37bbb,a cluster of lavender spheres floating in a cerulean space,What is floating in the space?,"['cubes', 'pyramids', 'spheres', 'stars']",spheres
e37bbb,a cluster of lavender spheres floating in a cerulean space,What color is the space?,"['cerulean', 'gold', 'lavender', 'silver']",cerulean
e37bbb,a cluster of lavender spheres floating in a cerulean space,Is the background black?,"['no', 'yes']",no
e37bbb,a cluster of lavender spheres floating in a cerulean space,What color are the spheres?,"['cerulean', 'gold', 'lavender', 'silver']",lavender
5f0997,a saffron ribbon tied in a complex knot,Is the knot simple?,"['no', 'yes']",no
5f0997,a saffron ribbon tied in a complex knot,What color is the ribbon?,"['magenta', 'saffron', 'teal', 'turquoise']",saffron
5f0997,a saffron ribbon tied in a complex knot,Is the item a shoe?,"['no', 'yes']",no
5f0997,a saffron ribbon tied in a complex knot,Is the item a ribbon?,"['no', 'yes']",yes
f93237,a cobalt cube with glowing amber edges,Are the cube edges glowing?,"['no', 'yes']",yes
f93237,a cobalt cube with glowing amber edges,What shape is at the center of the image?,"['circle', 'cube', 'pyramid', 'sphere']",cube
f93237,a cobalt cube with glowing amber edges,What color is the cube?,"['amber', 'cobalt', 'fuchsia', 'saffron']",cobalt
f93237,a cobalt cube with glowing amber edges,Are the glowing edges blue?,"['no', 'yes']",no
ab7dd3,a chartreuse spiral staircase leading upwards into darkness,Where does the staircase lead?,"['downward', 'nowhere', 'sideways', 'upwards']",upwards
ab7dd3,a chartreuse spiral staircase leading upwards into darkness,What color is the staircase?,"['chartreuse', 'crimson', 'indigo', 'violet']",chartreuse
ab7dd3,a chartreuse spiral staircase leading upwards into darkness,Is the staircase straight?,"['no', 'yes']",no
ab7dd3,a chartreuse spiral staircase leading upwards into darkness,Does the staircase end in light?,"['no', 'yes']",no
fbee72,a bronze bust with jade eyes,What color are the eyes?,"['bronze', 'jade', 'maroon', 'silver']",jade
fbee72,a bronze bust with jade eyes,Is the bust made of jade?,"['no', 'yes']",no
fbee72,a bronze bust with jade eyes,What is the statue representing?,"['a face', 'a full body', 'a hand', 'an animal']",a face
fbee72,a bronze bust with jade eyes,What material is the bust made of?,"['bronze', 'gold', 'jade', 'silver']",bronze
268004,a series of fuchsia hexagons arranged in a honeycomb pattern,Are the hexagons blue?,"['no', 'yes']",no
268004,a series of fuchsia hexagons arranged in a honeycomb pattern,What shape are the arranged forms?,"['circles', 'hexagons', 'squares', 'triangles']",hexagons
268004,a series of fuchsia hexagons arranged in a honeycomb pattern,What is the pattern?,"['bricks', 'checkerboard', 'honeycomb', 'spiral']",honeycomb
268004,a series of fuchsia hexagons arranged in a honeycomb pattern,What color are the hexagons?,"['fuchsia', 'gold', 'magenta', 'silver']",fuchsia
21ee70,a clockwork castle floating in the clouds,Is the castle on the ground?,"['no', 'yes']",no
21ee70,a clockwork castle floating in the clouds,What is the castle made of?,"['bricks', 'clockwork', 'stone', 'wood']",clockwork
21ee70,a clockwork castle floating in the clouds,Where is the castle located?,"['desert', 'ocean', 'clouds', 'forest']",clouds
21ee70,a clockwork castle floating in the clouds,Is the sky cloudy?,"['no', 'yes']",yes
a8d147,amber spirals around crystal orbs,What shape are the amber objects?,"['circles', 'cubes', 'spirals', 'squares']",spirals
a8d147,amber spirals around crystal orbs,What are the orbs made of?,"['amber', 'crystal', 'glass', 'plastic']",crystal
a8d147,amber spirals around crystal orbs,Is the color blue present in the image?,"['no', 'yes']",no
a8d147,amber spirals around crystal orbs,Are the spirals inside the orbs?,"['no', 'yes']",no
f10b2b,a velvet curtain dyed with gradients of turquoise and cyan,What item is depicted in the image?,"['carpet', 'curtain', 'dress', 'towel']",curtain
f10b2b,a velvet curtain dyed with gradients of turquoise and cyan,What is the curtain made of?,"['cotton', 'linen', 'silk', 'velvet']",velvet
f10b2b,a velvet curtain dyed with gradients of turquoise and cyan,What two colors are used to dye the curtain?,"['red and blue', 'turquoise and cyan', 'yellow and green', 'black and white']",turquoise and cyan
f10b2b,a velvet curtain dyed with gradients of turquoise and cyan,Is the curtain striped?,"['no', 'yes']",no
76642a,a sapphire sphere resting on a bed of platinum flakes,What shape is the sapphire object?,"['cube', 'pyramid', 'sphere', 'star']",sphere
76642a,a sapphire sphere resting on a bed of platinum flakes,What is the sphere made of?,"['crystal', 'glass', 'sapphire', 'silver']",sapphire
76642a,a sapphire sphere resting on a bed of platinum flakes,What are the flakes made of?,"['gold', 'platinum', 'silver', 'wood']",platinum
76642a,a sapphire sphere resting on a bed of platinum flakes,What color is the sphere?,"['blue', 'green', 'red', 'yellow']",blue
1f7e09,An emerald pendant on a golden chain,What is the pendant made of?,"['diamond', 'emerald', 'ruby', 'sapphire']",emerald
1f7e09,An emerald pendant on a golden chain,What is the chain made of?,"['bronze', 'gold', 'platinum', 'silver']",gold
1f7e09,An emerald pendant on a golden chain,Is the pendant square?,"['no', 'yes']",no
1f7e09,An emerald pendant on a golden chain,Is the chain silver?,"['no', 'yes']",no
5df8c1,A crimson rose made of stained glass,What is the object depicted?,"['brick', 'rose', 'statue', 'window']",rose
5df8c1,A crimson rose made of stained glass,What material is it made of?,"['fabric', 'metal', 'plastic', 'stained glass']",stained glass
5df8c1,A crimson rose made of stained glass,Is the rose crimson?,"['no', 'yes']",yes
5df8c1,A crimson rose made of stained glass,Is the rose made of plastic?,"['no', 'yes']",no
3f0854,Chartreuse snakes winding around an ivory skull,What color are the snakes?,"['brown', 'chartreuse', 'orange', 'red']",chartreuse
3f0854,Chartreuse snakes winding around an ivory skull,What are the snakes winding around?,"['candle', 'crystal', 'rock', 'skull']",skull
3f0854,Chartreuse snakes winding around an ivory skull,Is the skull made of ivory?,"['no', 'yes']",yes
3f0854,Chartreuse snakes winding around an ivory skull,Are the snakes blue?,"['no', 'yes']",no
439b20,A slate grey castle perched on obsidian cliffs,What color are the cliffs?,"['grey', 'obsidian', 'white', 'yellow']",obsidian
439b20,A slate grey castle perched on obsidian cliffs,What color is the castle?,"['brown', 'grey', 'orange', 'white']",grey
439b20,A slate grey castle perched on obsidian cliffs,Where is the castle located?,"['beach', 'cliffs', 'desert', 'plains']",cliffs
439b20,A slate grey castle perched on obsidian cliffs,Are the cliffs sandy?,"['no', 'yes']",no
9a270c,Cerulean fireflies swarm around a sandstone obelisk,What is swarming around the obelisk?,"['bees', 'butterflies', 'fireflies', 'wasps']",fireflies
9a270c,Cerulean fireflies swarm around a sandstone obelisk,What color are the fireflies?,"['cerulean', 'orange', 'red', 'white']",cerulean
9a270c,Cerulean fireflies swarm around a sandstone obelisk,What is the obelisk made of?,"['bronze', 'granite', 'sandstone', 'steel']",sandstone
9a270c,Cerulean fireflies swarm around a sandstone obelisk,Is the obelisk made of cerulean?,"['no', 'yes']",no
a067d8,A gold dragon curled around a jade pillar,What is curled around the pillar?,"['cat', 'dog', 'dragon', 'snake']",dragon
a067d8,A gold dragon curled around a jade pillar,What color is the dragon?,"['green', 'gold', 'grey', 'silver']",gold
a067d8,A gold dragon curled around a jade pillar,What material is the pillar made of?,"['bronze', 'jade', 'marble', 'wood']",jade
a067d8,A gold dragon curled around a jade pillar,Is the dragon black?,"['no', 'yes']",no
1fb486,a minimalist illustration of a turquoise hummingbird hovering near a fuchsia hibiscus,What type of flower is present?,"['daisy', 'hibiscus', 'lily', 'rose']",hibiscus
1fb486,a minimalist illustration of a turquoise hummingbird hovering near a fuchsia hibiscus,What color is the hummingbird?,"['fuchsia', 'gray', 'turquoise', 'yellow']",turquoise
