id,description,question,choices,answer
7ce88f,uniform grid of small black squares,What color are the squares?,"['black', 'blue', 'green', 'red']",black
7ce88f,uniform grid of small black squares,Is the grid uniform?,"['no', 'yes']",yes
c892d6,a fiery red and orange nebula,What celestial object is depicted?,"['galaxy', 'nebula', 'planet', 'star']",nebula
67eb3b,a fiery red and orange nebula,What colors are mentioned in the description?,"['blue and green', 'red and orange', 'purple and pink', 'black and white']",red and orange
5a2344,a fiery red and orange nebula,Is the nebula described as icy?,"['no', 'yes']",no
1373d9,a fiery red and orange nebula,How is the nebula described?,"['icy', 'tranquil', 'fiery', 'still']",fiery
286be6,a tranquil pond with lily pads,What body of water is shown?,"['lake', 'ocean', 'pond', 'river']",pond
240d59,a tranquil pond with lily pads,What kind of plants are mentioned on the pond?,"['seaweed', 'lily pads', 'moss', 'reeds']",lily pads
85ecc9,a tranquil pond with lily pads,How is the pond described?,"['chaotic', 'murky', 'tranquil', 'rough']",tranquil
c3a114,a tranquil pond with lily pads,Are there fish in the pond?,"['no', 'yes']",no
92d8d7,striped blue and white canvas shoes,What item of clothing is depicted?,"['hat', 'pants', 'shoes', 'shirt']",shoes
0a83fb,striped blue and white canvas shoes,What is the pattern on the shoes?,"['checkered', 'spotted', 'solid', 'striped']",striped
c90ca7,striped blue and white canvas shoes,What colors are the shoes?,"['black and red', 'blue and white', 'green and yellow', 'purple and black']",blue and white
6565ac,striped blue and white canvas shoes,What material are the shoes made of?,"['canvas', 'leather', 'silk', 'wool']",canvas
7b69a5,translucent overlapping colorful shapes,How are the shapes described in terms of light passing through?,"['opaque', 'reflective', 'solid', 'translucent']",translucent
25d7f7,translucent overlapping colorful shapes,Are the shapes described as monochromatic (one color)?,"['no', 'yes']",no
a78948,translucent overlapping colorful shapes,What is the spatial arrangement of the shapes?,"['separate', 'overlapping', 'scattered', 'stacked']",overlapping
81db74,translucent overlapping colorful shapes,Are the shapes all the same color?,"['no', 'yes']",no
4ff386,a winding road through a forest,What natural environment is featured?,"['desert', 'forest', 'grassland', 'mountain']",forest
563261,a winding road through a forest,What feature is going through the forest?,"['a river', 'a path', 'a road', 'a wall']",a road
84e3ef,a winding road through a forest,How is the road described?,"['straight', 'bumpy', 'winding', 'narrow']",winding
e1ed38,a winding road through a forest,Is there a beach in the image?,"['no', 'yes']",no
69039b,mustard yellow beanie,What item of clothing is depicted?,"['beanie', 'scarf', 'socks', 'gloves']",beanie
d6fad4,mustard yellow beanie,What color is the beanie?,"['bright red', 'mustard yellow', 'pale green', 'dark blue']",mustard yellow
3cf6b8,mustard yellow beanie,Is the beanie red?,"['no', 'yes']",no
ac04df,mustard yellow beanie,Is the beanie a hat?,"['no', 'yes']",yes
34170b,shattered glass pattern in shades of blue,What pattern is described?,"['floral', 'plaid', 'shattered glass', 'polka dot']",shattered glass
f5592f,shattered glass pattern in shades of blue,What color family is used in the pattern?,"['shades of blue', 'shades of red', 'shades of green', 'shades of yellow']",shades of blue
805874,shattered glass pattern in shades of blue,Are the colors described as shades of pink?,"['no', 'yes']",no
37dede,shattered glass pattern in shades of blue,Is the pattern related to wood?,"['no', 'yes']",no
a03b20,a quiet suburban street at dawn,What is the setting?,"['city center', 'rural field', 'suburban street', 'industrial park']",suburban street
353fa1,a quiet suburban street at dawn,What time of day is depicted?,"['dawn', 'midday', 'dusk', 'night']",dawn
fa20ac,a quiet suburban street at dawn,How is the street described?,"['busy', 'noisy', 'quiet', 'crowded']",quiet
215712,a quiet suburban street at dawn,Is the scene set at midnight?,"['no', 'yes']",no
e38b4c,dark green velvet blazer,What item of clothing is described?,"['jacket', 'pants', 'shirt', 'blazer']",blazer
692fa2,dark green velvet blazer,What color is the blazer?,"['bright blue', 'dark green', 'light yellow', 'deep red']",dark green
0620c8,dark green velvet blazer,What material is the blazer made of?,"['cotton', 'leather', 'silk', 'velvet']",velvet
9cdcc4,dark green velvet blazer,Is the blazer bright orange?,"['no', 'yes']",no
738fbe,swirling patterns of light and dark gray,What kind of pattern is described?,"['checkered', 'floral', 'swirling', 'striped']",swirling
16c189,swirling patterns of light and dark gray,What colors are mentioned in the pattern?,"['light and dark blue', 'light and dark green', 'light and dark gray', 'light and dark brown']",light and dark gray
550174,swirling patterns of light and dark gray,Are the colors bright and vibrant?,"['no', 'yes']",no
b14aa3,swirling patterns of light and dark gray,Does the pattern involve dots?,"['no', 'yes']",no
c6a788,a blue desert at sunrise,What color is the desert?,"['blue', 'green', 'red', 'yellow']",blue
c6a788,a blue desert at sunrise,What time of day is depicted?,"['noon', 'midnight', 'sunrise', 'sunset']",sunrise
c6a788,a blue desert at sunrise,Is there a forest in the image?,"['no', 'yes']",no
c6a788,a blue desert at sunrise,What geographical feature is shown?,"['beach', 'desert', 'forest', 'ocean']",desert
70d58e,yellow and black striped shirt,What item of clothing is described?,"['pants', 'shirt', 'skirt', 'socks']",shirt
70d58e,yellow and black striped shirt,What pattern is on the shirt?,"['checkered', 'floral', 'polka dot', 'striped']",striped
70d58e,yellow and black striped shirt,What colors are the stripes?,"['blue and white', 'green and red', 'yellow and black', 'orange and purple']",yellow and black
70d58e,yellow and black striped shirt,Is the shirt solid red?,"['no', 'yes']",no
ab45b4,teal circles arranged in a spiral,What shape are the objects?,"['circles', 'squares', 'triangles', 'spirals']",circles
ab45b4,teal circles arranged in a spiral,What color are the circles?,"['blue', 'green', 'red', 'teal']",teal
ab45b4,teal circles arranged in a spiral,How are the shapes arranged?,"['grid', 'line', 'random', 'spiral']",spiral
ab45b4,teal circles arranged in a spiral,Are there any squares shown?,"['no', 'yes']",no
888e50,a red barn in a snowy field,What color is the barn?,"['blue', 'green', 'red', 'white']",red
888e50,a red barn in a snowy field,What is the weather condition in the field?,"['rainy', 'snowy', 'sunny', 'windy']",snowy
888e50,a red barn in a snowy field,What building is depicted?,"['house', 'school', 'barn', 'store']",barn
888e50,a red barn in a snowy field,Is the field covered in grass?,"['no', 'yes']",no
f11982,olive green cargo shorts,What item of clothing is described?,"['pants', 'shorts', 'skirt', 'shirt']",shorts
f11982,olive green cargo shorts,What color are the shorts?,"['blue', 'brown', 'green', 'yellow']",green
f11982,olive green cargo shorts,What style of shorts is mentioned?,"['athletic', 'cargo', 'denim', 'swim']",cargo
f11982,olive green cargo shorts,Are the shorts red?,"['no', 'yes']",no
14f38d,silver squares on a black background,What shape are the objects?,"['circles', 'rectangles', 'squares', 'triangles']",squares
14f38d,silver squares on a black background,What color are the squares?,"['black', 'gold', 'silver', 'white']",silver
14f38d,silver squares on a black background,What color is the background?,"['black', 'blue', 'white', 'yellow']",black
14f38d,silver squares on a black background,Are the objects round?,"['no', 'yes']",no
343af4,a pink sunset over mountains,What natural phenomenon is depicted?,"['aurora', 'rainbow', 'sunrise', 'sunset']",sunset
343af4,a pink sunset over mountains,What color is the sunset?,"['blue', 'pink', 'purple', 'red']",pink
343af4,a pink sunset over mountains,What landforms are present?,"['deserts', 'forests', 'mountains', 'oceans']",mountains
343af4,a pink sunset over mountains,Is it daytime in the image?,"['no', 'yes']",no
1811c0,denim jacket with brass buttons,What item of clothing is described?,"['jacket', 'pants', 'shirt', 'skirt']",jacket
1811c0,denim jacket with brass buttons,What material is the jacket made of?,"['cotton', 'denim', 'leather', 'wool']",denim
1811c0,denim jacket with brass buttons,What material are the buttons made of?,"['brass', 'plastic', 'silver', 'wood']",brass
1811c0,denim jacket with brass buttons,Does the jacket have zippers?,"['no', 'yes']",no
d7d830,orange spheres in a cluster,What shape are the objects?,"['cubes', 'cylinders', 'spheres', 'stars']",spheres
d7d830,orange spheres in a cluster,What color are the spheres?,"['blue', 'green', 'orange', 'red']",orange
d7d830,orange spheres in a cluster,How are the spheres arranged?,"['cluster', 'line', 'scattered', 'spiral']",cluster
d7d830,orange spheres in a cluster,Are the objects square?,"['no', 'yes']",no
62be11,a stormy sea with a single ship,What body of water is depicted?,"['lake', 'ocean', 'river', 'sea']",sea
62be11,a stormy sea with a single ship,What is the weather condition of the sea?,"['calm', 'icy', 'stormy', 'sunny']",stormy
62be11,a stormy sea with a single ship,Is there a ship in the image?,"['no', 'yes']",yes
62be11,a stormy sea with a single ship,How many ships are shown?,"['one', 'two', 'three', 'four']",one
b980d9,beige linen trousers,What item of clothing is described?,"['shirt', 'trousers', 'skirt', 'jacket']",trousers
b980d9,beige linen trousers,What color are the trousers?,"['black', 'beige', 'blue', 'grey']",beige
b980d9,beige linen trousers,What material are the trousers made of?,"['cotton', 'wool', 'linen', 'silk']",linen
b980d9,beige linen trousers,Are the trousers blue?,"['no', 'yes']",no
a5c1cb,emerald octagons in a grid,What shape are the objects?,"['squares', 'circles', 'octagons', 'triangles']",octagons
a5c1cb,emerald octagons in a grid,What color are the octagons?,"['red', 'blue', 'emerald', 'yellow']",emerald
a5c1cb,emerald octagons in a grid,How are the octagons arranged?,"['scattered', 'overlapping', 'in a grid', 'randomly']",in a grid
a5c1cb,emerald octagons in a grid,Are the shapes red?,"['no', 'yes']",no
ca27b4,a forest path in autumn,What kind of path is depicted?,"['beach path', 'forest path', 'mountain path', 'city path']",forest path
ca27b4,a forest path in autumn,What season is suggested?,"['spring', 'summer', 'autumn', 'winter']",autumn
ca27b4,a forest path in autumn,Is there a path in the image?,"['no', 'yes']",yes
ca27b4,a forest path in autumn,Is the setting an urban environment?,"['no', 'yes']",no
739ca4,white cotton t-shirt with a logo,What item of clothing is described?,"['sweater', 'hoodie', 't-shirt', 'polo shirt']",t-shirt
739ca4,white cotton t-shirt with a logo,What color is the t-shirt?,"['black', 'blue', 'grey', 'white']",white
739ca4,white cotton t-shirt with a logo,What material is the t-shirt made of?,"['silk', 'wool', 'cotton', 'polyester']",cotton
739ca4,white cotton t-shirt with a logo,Does the t-shirt have a logo?,"['no', 'yes']",yes
3f33e7,intersecting gold lines,What shape or element is described?,"['circles', 'squares', 'lines', 'dots']",lines
3f33e7,intersecting gold lines,What color are the lines?,"['silver', 'bronze', 'gold', 'copper']",gold
3f33e7,intersecting gold lines,How are the lines arranged?,"['parallel', 'intersecting', 'curved', 'straight']",intersecting
3f33e7,intersecting gold lines,Are the lines blue?,"['no', 'yes']",no
6ea51c,a winding river at night,What body of water is depicted?,"['lake', 'ocean', 'river', 'pond']",river
6ea51c,a winding river at night,How is the river described?,"['straight', 'calm', 'fast', 'winding']",winding
6ea51c,a winding river at night,What time of day is it?,"['dawn', 'midday', 'dusk', 'night']",night
6ea51c,a winding river at night,Is the scene set during the day?,"['no', 'yes']",no
093ef9,grey flannel shirt,What item of clothing is described?,"['pants', 'shirt', 'socks', 'hat']",shirt
093ef9,grey flannel shirt,What color is the shirt?,"['grey', 'brown', 'black', 'white']",grey
093ef9,grey flannel shirt,What material is the shirt made of?,"['denim', 'flannel', 'leather', 'cotton']",flannel
093ef9,grey flannel shirt,Is the shirt blue?,"['no', 'yes']",no
512eba,repeating violet hexagons,What shape is depicted?,"['squares', 'circles', 'triangles', 'hexagons']",hexagons
512eba,repeating violet hexagons,What color are the hexagons?,"['red', 'blue', 'violet', 'green']",violet
512eba,repeating violet hexagons,How are the hexagons arranged?,"['scattered', 'repeating', 'random', 'single']",repeating
512eba,repeating violet hexagons,Are the shapes circles?,"['no', 'yes']",no
ee9850,a sandy beach with palm trees,What type of geographical feature is depicted?,"['mountain', 'forest', 'desert', 'beach']",beach
ee9850,a sandy beach with palm trees,What is present on the beach?,"['rocks', 'grass', 'sand', 'snow']",sand
ee9850,a sandy beach with palm trees,What kind of trees are mentioned?,"['oak trees', 'pine trees', 'palm trees', 'birch trees']",palm trees
ee9850,a sandy beach with palm trees,Is it a forest scene?,"['no', 'yes']",no
aab1ab,brown leather belt with a simple buckle,What accessory is described?,"['hat', 'gloves', 'scarf', 'belt']",belt
aab1ab,brown leather belt with a simple buckle,What color is the belt?,"['black', 'brown', 'grey', 'white']",brown
aab1ab,brown leather belt with a simple buckle,What material is the belt made of?,"['cotton', 'leather', 'wool', 'silk']",leather
aab1ab,brown leather belt with a simple buckle,Does the belt have a buckle?,"['no', 'yes']",yes
f954cc,overlapping cyan ellipses,What shape is present in the image?,"['circles', 'ellipses', 'squares', 'triangles']",ellipses
f954cc,overlapping cyan ellipses,Are the ellipses overlapping?,"['no', 'yes']",yes
f954cc,overlapping cyan ellipses,What color are the ellipses?,"['blue', 'cyan', 'green', 'purple']",cyan
f954cc,overlapping cyan ellipses,Are there any triangles in the image?,"['no', 'yes']",no
f954cc,overlapping cyan ellipses,Is there a single ellipse in the image?,"['no', 'yes']",no
46dcc5,a foggy cityscape,What is the weather condition depicted?,"['clear', 'cloudy', 'foggy', 'sunny']",foggy
46dcc5,a foggy cityscape,What kind of scene is depicted?,"['cityscape', 'landscape', 'seascape', 'skyscape']",cityscape
