id,description,question,choices,answer
2e9c3a,a purple mountain,Is there a forest depicted?,"['no', 'yes']",no
e5cc27,a bright red circle on a dark blue background,What color is the circle?,"['blue', 'green', 'red', 'yellow']",red
e5cc27,a bright red circle on a dark blue background,What shape is on the background?,"['circle', 'square', 'triangle', 'star']",circle
e5cc27,a bright red circle on a dark blue background,What color is the background?,"['black', 'blue', 'green', 'white']",blue
e5cc27,a bright red circle on a dark blue background,Is the circle black?,"['no', 'yes']",no
7e0987,three overlapping green triangles,How many triangles are there?,"['one', 'two', 'three', 'four']",three
7e0987,three overlapping green triangles,What shape is depicted?,"['circle', 'square', 'triangle', 'rectangle']",triangle
7e0987,three overlapping green triangles,Are the triangles green?,"['no', 'yes']",yes
7e0987,three overlapping green triangles,Are the triangles separate?,"['no', 'yes']",no
929d7a,a tall yellow rectangle next to a short orange rectangle,What color is the tall rectangle?,"['blue', 'green', 'yellow', 'purple']",yellow
929d7a,a tall yellow rectangle next to a short orange rectangle,What is next to the tall rectangle?,"['a circle', 'a square', 'a short rectangle', 'a long rectangle']",a short rectangle
929d7a,a tall yellow rectangle next to a short orange rectangle,Are there any circles in the image?,"['no', 'yes']",no
929d7a,a tall yellow rectangle next to a short orange rectangle,What color is the short rectangle?,"['orange', 'red', 'white', 'black']",orange
a526e1,a stack of purple and white squares,What shapes are stacked?,"['circles', 'squares', 'triangles', 'pentagons']",squares
a526e1,a stack of purple and white squares,What colors are the squares?,"['red and blue', 'green and yellow', 'purple and white', 'black and gray']",purple and white
a526e1,a stack of purple and white squares,Are the shapes circles?,"['no', 'yes']",no
a526e1,a stack of purple and white squares,Is the stack vertical?,"['no', 'yes']",yes
aa4a45,a wavy line made of small black dots on a gray canvas,What is the line made of?,"['dashes', 'dots', 'squares', 'strokes']",dots
aa4a45,a wavy line made of small black dots on a gray canvas,What color are the dots?,"['gray', 'white', 'black', 'blue']",black
aa4a45,a wavy line made of small black dots on a gray canvas,What color is the canvas?,"['black', 'gray', 'white', 'brown']",gray
aa4a45,a wavy line made of small black dots on a gray canvas,What is the shape of the line?,"['straight', 'zigzag', 'curved', 'wavy']",wavy
5ae1c4,a grid of small blue circles and red squares,What shapes are in the grid?,"['circles and squares', 'circles and triangles', 'squares and rectangles', 'triangles and circles']",circles and squares
5ae1c4,a grid of small blue circles and red squares,What color are the circles?,"['red', 'blue', 'green', 'yellow']",blue
5ae1c4,a grid of small blue circles and red squares,What color are the squares?,"['red', 'blue', 'green', 'yellow']",red
5ae1c4,a grid of small blue circles and red squares,Is the arrangement a grid?,"['no', 'yes']",yes
b00bd4,a silver star inside a gold ring,What shape is inside the ring?,"['circle', 'square', 'star', 'triangle']",star
b00bd4,a silver star inside a gold ring,What object is around the star?,"['a circle', 'a ring', 'a square', 'a frame']",a ring
b00bd4,a silver star inside a gold ring,What color is the star?,"['gold', 'silver', 'bronze', 'copper']",silver
b00bd4,a silver star inside a gold ring,What color is the ring?,"['gold', 'silver', 'bronze', 'copper']",gold
17902a,a checkered pattern using pink and orange,What kind of pattern is depicted?,"['striped', 'polka dot', 'checkered', 'floral']",checkered
17902a,a checkered pattern using pink and orange,What colors are used in the pattern?,"['pink and purple', 'orange and yellow', 'pink and orange', 'red and black']",pink and orange
17902a,a checkered pattern using pink and orange,Is the pattern striped?,"['no', 'yes']",no
17902a,a checkered pattern using pink and orange,Is orange one of the colors?,"['no', 'yes']",yes
61aec5,a dark green spiral shape,What color is the shape?,"['light green', 'dark green', 'blue', 'black']",dark green
61aec5,a dark green spiral shape,What shape is depicted?,"['circle', 'spiral', 'wave', 'zig-zag']",spiral
61aec5,a dark green spiral shape,Is the shape red?,"['no', 'yes']",no
61aec5,a dark green spiral shape,Is the shape a circle?,"['no', 'yes']",no
d273bd,white fluffy clouds in a light blue sky,What objects are depicted?,"['birds', 'clouds', 'trees', 'mountains']",clouds
d273bd,white fluffy clouds in a light blue sky,What is the color of the sky?,"['dark blue', 'light blue', 'gray', 'white']",light blue
d273bd,white fluffy clouds in a light blue sky,What color are the clouds?,"['gray', 'white', 'blue', 'black']",white
d273bd,white fluffy clouds in a light blue sky,Are there stars in the image?,"['no', 'yes']",no
625d4a,a red teapot on a blue table,What color is the teapot?,"['blue', 'green', 'red', 'yellow']",red
625d4a,a red teapot on a blue table,What object is on the table?,"['a book', 'a cup', 'a plate', 'a teapot']",a teapot
625d4a,a red teapot on a blue table,What color is the table?,"['black', 'blue', 'red', 'white']",blue
625d4a,a red teapot on a blue table,Is the teapot yellow?,"['no', 'yes']",no
5585b1,green and yellow concentric circles,What shapes are depicted?,"['circles', 'squares', 'triangles', 'ovals']",circles
5585b1,green and yellow concentric circles,Are the circles concentric?,"['no', 'yes']",yes
5585b1,green and yellow concentric circles,What colors are the circles?,"['blue and red', 'green and yellow', 'purple and orange', 'black and white']",green and yellow
5585b1,green and yellow concentric circles,Is there a single large square present?,"['no', 'yes']",no
20a1ea,a brown dog with a wagging tail,What animal is depicted?,"['cat', 'dog', 'horse', 'bird']",dog
20a1ea,a brown dog with a wagging tail,What color is the dog?,"['black', 'brown', 'white', 'yellow']",brown
20a1ea,a brown dog with a wagging tail,Is the dog's tail wagging?,"['no', 'yes']",yes
20a1ea,a brown dog with a wagging tail,Is the dog blue?,"['no', 'yes']",no
a834be,a stack of purple books,What items are stacked?,"['boxes', 'books', 'dishes', 'papers']",books
a834be,a stack of purple books,What color are the books?,"['blue', 'green', 'purple', 'red']",purple
a834be,a stack of purple books,Are the books stacked?,"['no', 'yes']",yes
a834be,a stack of purple books,Is there anything purple in the image?,"['no', 'yes']",yes
1bb6bf,a golden key on a velvet cushion,What is the key made of?,"['copper', 'gold', 'silver', 'iron']",gold
1bb6bf,a golden key on a velvet cushion,What object is the key resting on?,"['a plate', 'a book', 'a cushion', 'a table']",a cushion
1bb6bf,a golden key on a velvet cushion,What material is the cushion?,"['cotton', 'linen', 'silk', 'velvet']",velvet
1bb6bf,a golden key on a velvet cushion,Is the key silver?,"['no', 'yes']",no
6ee63b,blue waves crashing on a sandy shore,What color are the waves?,"['blue', 'green', 'red', 'white']",blue
6ee63b,blue waves crashing on a sandy shore,What are the waves doing?,"['calm', 'crashing', 'still', 'rolling']",crashing
6ee63b,blue waves crashing on a sandy shore,What is the shore made of?,"['grass', 'rocks', 'sand', 'mud']",sand
6ee63b,blue waves crashing on a sandy shore,Is there snow on the shore?,"['no', 'yes']",no
82a3cb,a silver spoon next to a ceramic bowl,What object is next to the bowl?,"['a fork', 'a knife', 'a spoon', 'a plate']",a spoon
82a3cb,a silver spoon next to a ceramic bowl,What material is the bowl made of?,"['ceramic', 'glass', 'metal', 'plastic']",ceramic
82a3cb,a silver spoon next to a ceramic bowl,What color is the spoon?,"['black', 'gold', 'silver', 'white']",silver
82a3cb,a silver spoon next to a ceramic bowl,Is the spoon made of wood?,"['no', 'yes']",no
7bdf66,a cluster of green grapes,What fruit is depicted?,"['apples', 'bananas', 'grapes', 'oranges']",grapes
7bdf66,a cluster of green grapes,What color are the grapes?,"['blue', 'green', 'purple', 'red']",green
7bdf66,a cluster of green grapes,Are the grapes red?,"['no', 'yes']",no
7bdf66,a cluster of green grapes,Is the image showing a single grape or a cluster?,"['a cluster', 'a single grape']",a cluster
f7ea67,a black hat with a white stripe,What item of clothing is shown?,"['gloves', 'hat', 'scarf', 'socks']",hat
f7ea67,a black hat with a white stripe,What color is the hat?,"['blue', 'black', 'red', 'white']",black
f7ea67,a black hat with a white stripe,Does the hat have a stripe?,"['no', 'yes']",yes
f7ea67,a black hat with a white stripe,What color is the stripe on the hat?,"['black', 'blue', 'red', 'white']",white
cb7a74,orange and blue striped socks,What item of clothing is depicted?,"['pants', 'shirt', 'socks', 'shoes']",socks
cb7a74,orange and blue striped socks,What pattern do the socks have?,"['checkered', 'dotted', 'striped', 'solid']",striped
cb7a74,orange and blue striped socks,What colors are the socks?,"['green and yellow', 'orange and blue', 'purple and red', 'black and white']",orange and blue
cb7a74,orange and blue striped socks,Are the socks green?,"['no', 'yes']",no
96b642,a pink flower in a brown pot,What is in the brown pot?,"['a bush', 'a flower', 'a tree', 'grass']",a flower
96b642,a pink flower in a brown pot,What color is the flower?,"['blue', 'pink', 'red', 'white']",pink
96b642,a pink flower in a brown pot,What color is the pot?,"['black', 'blue', 'brown', 'green']",brown
96b642,a pink flower in a brown pot,Is the flower purple?,"['no', 'yes']",no
4bd4ef,A bright yellow circle on a deep blue background,What shape is depicted?,"['circle', 'square', 'triangle']",circle
4bd4ef,A bright yellow circle on a deep blue background,What color is the background?,"['blue', 'green', 'red']",blue
4bd4ef,A bright yellow circle on a deep blue background,Is the circle red?,"['no', 'yes']",no
4bd4ef,A bright yellow circle on a deep blue background,Is the background deep blue?,"['no', 'yes']",yes
709293,Crimson and gold stripes,What colors are the stripes?,"['blue and green', 'crimson and gold', 'orange and purple']",crimson and gold
709293,Crimson and gold stripes,Are triangles depicted?,"['no', 'yes']",no
709293,Crimson and gold stripes,Is gold one of the colors?,"['no', 'yes']",yes
709293,Crimson and gold stripes,Are the shapes stripes?,"['no', 'yes']",yes
943e45,A silver teapot with intricate carvings,What object is shown?,"['cup', 'plate', 'teapot']",teapot
943e45,A silver teapot with intricate carvings,What material is the teapot made of?,"['ceramic', 'gold', 'silver']",silver
943e45,A silver teapot with intricate carvings,Does the teapot have carvings?,"['no', 'yes']",yes
943e45,A silver teapot with intricate carvings,Is the teapot red?,"['no', 'yes']",no
b67713,An emerald green octagon,What shape is depicted?,"['hexagon', 'octagon', 'pentagon']",octagon
b67713,An emerald green octagon,What color is the octagon?,"['blue', 'emerald green', 'red']",emerald green
b67713,An emerald green octagon,Is the shape a square?,"['no', 'yes']",no
b67713,An emerald green octagon,Is the octagon emerald green?,"['no', 'yes']",yes
0643ac,Three overlapping orange squares,How many squares are there?,"['one', 'three', 'two']",three
0643ac,Three overlapping orange squares,What color are the squares?,"['blue', 'green', 'orange']",orange
0643ac,Three overlapping orange squares,Are the squares overlapping?,"['no', 'yes']",yes
0643ac,Three overlapping orange squares,Are circles depicted?,"['no', 'yes']",no
515402,A tangled mess of black lines,What color are the lines?,"['black', 'blue', 'red']",black
515402,A tangled mess of black lines,Are the lines arranged neatly?,"['no', 'yes']",no
515402,A tangled mess of black lines,What shape is depicted?,"['circle', 'lines', 'square']",lines
515402,A tangled mess of black lines,Is the pattern described as tangled?,"['no', 'yes']",yes
a8dc76,A rosy pink heart with sparkles,What shape is the main object?,"['circle', 'heart', 'star']",heart
a8dc76,A rosy pink heart with sparkles,What color is the heart?,"['blue', 'purple', 'rosy pink']",rosy pink
a8dc76,A rosy pink heart with sparkles,Does the heart have sparkles?,"['no', 'yes']",yes
a8dc76,A rosy pink heart with sparkles,Is the object a circle?,"['no', 'yes']",no
bff74f,Spiral pattern in shades of brown,What kind of pattern is shown?,"['checkered', 'spiral', 'striped']",spiral
bff74f,Spiral pattern in shades of brown,What colors are used in the pattern?,"['shades of blue', 'shades of brown', 'shades of green']",shades of brown
bff74f,Spiral pattern in shades of brown,Is the pattern a grid?,"['no', 'yes']",no
bff74f,Spiral pattern in shades of brown,Are the colors blue?,"['no', 'yes']",no
c9d364,A single large white snowflake,What object is depicted?,"['flower', 'leaf', 'snowflake']",snowflake
c9d364,A single large white snowflake,What color is the snowflake?,"['blue', 'red', 'white']",white
c9d364,A single large white snowflake,Is there more than one snowflake?,"['no', 'yes']",no
